Ano;Trimestre;Categoria;Tipo;CNPJ IF;Instituição financeira;Irregularidade;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;
2020;1º;Mais de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados à operações de crédito;2;1;0;3;
2020;1º;Mais de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Irregularidades relativas a telemarketing, SMS ou Whatsapp com oferta de produtos e serviços;0;0;7;7;
2020;1º;Mais de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Juros e preços;0;0;5;5;
2020;1º;Mais de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Oferta ou prestação de informação sobre o cartão de crédito de forma inadequada ;34;7;0;41;
2020;1º;Mais de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Outros assuntos não regulados relacionados a cartão de crédito;0;0;20;20;
2020;1º;Mais de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Problemas enfrentados com o atendimento preferencial;0;0;1;1;
2020;1º;Mais de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Recusa de produtos ou serviços;0;0;6;6;
2020;1º;Mais de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;40;40;
2020;1º;Mais de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Restrições cadastrais;0;0;5;5;
2020;1º;Mais de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às demais operações de crédito, exceto as de crédito consignado e de financiamento imobiliário;0;3;0;3;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;04902979;BANCO DA AMAZONIA S.A.;Cobranças diversas;0;0;1;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;04902979;BANCO DA AMAZONIA S.A.;Descumprimento de ordem judicial;0;0;1;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;04902979;BANCO DA AMAZONIA S.A.;Débito em conta de depósito não autorizado pelo cliente;0;1;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;04902979;BANCO DA AMAZONIA S.A.;Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC);0;1;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;04902979;BANCO DA AMAZONIA S.A.;Irregularidades relacionadas à liquidação de documentos (exceto cheques);1;0;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;04902979;BANCO DA AMAZONIA S.A.;Prestação de serviço de forma irregular em conta-salário;1;1;0;2;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;04902979;BANCO DA AMAZONIA S.A.;Restrições cadastrais;0;0;1;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;04902979;BANCO DA AMAZONIA S.A.;Tempo de espera em fila;0;0;1;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Ausência de informações sobre as regras de funcionamento nos contratos de cartões de crédito ou seu descumprimento;0;2;0;2;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Ausência de título adequado relativo a cartão de crédito;0;1;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Bloqueio de cartão de crédito;0;0;3;3;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Cancelamento de contrato a pedido do cliente não atendido;0;3;0;3;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Cancelamento de contrato por iniciativa da instituição financeira;0;0;2;2;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Cartões de débito;0;0;1;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Cobrança irregular de tarifa relacionada ao cartão de crédito;1;1;0;2;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Cobranças diversas;0;0;5;5;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Concessão de crédito (exceto consignado) sem a formalização do título adequado;3;2;0;5;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Concessão de crédito consignado mediante a formalização de título adequado com base em documentação falsa;1;0;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Concessão de crédito consignado sem a formalização do título adequado;1;1;0;2;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Concessão de demais créditos (exceto consignado) mediante a formalização de título adequado com base em documentação falsa;1;1;0;2;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Descumprimento de prazo de resposta da reclamação registrada no BCB;0;1;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Falta de transparência na redação de documentos;1;0;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Golpe;0;0;1;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;2;6;0;8;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;7;7;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Insatisfação com o atendimento prestado por agências;0;0;1;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Irregularidades no processo de encerramento de conta de depósitos à vista;0;1;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Irregularidades relacionadas a boletos de pagamento (exceto ausência de contrato com beneficiário);1;2;0;3;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Irregularidades relacionadas ao acompanhamento de conta;0;1;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito;0;1;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito;1;10;0;11;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Irregularidades relacionadas ao fornecimento de documentos relativos a conta;0;1;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, conta e operação de crédito;2;1;0;3;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);3;6;0;9;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Irregularidades relativas a crédito rotativo de cartão de crédito e inadimplência do cartão de crédito;2;5;0;7;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking;1;2;0;3;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;19;17;0;36;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de débito;0;2;0;2;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM e credenciadora;2;0;0;2;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados à operações de crédito;4;2;0;6;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Irregularidades relativas a telemarketing, SMS ou Whatsapp com oferta de produtos e serviços;0;0;2;2;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Juros e preços;0;0;2;2;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Oferta ou prestação de informação sobre o cartão de crédito de forma inadequada ;4;0;0;4;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado;0;1;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Outras irregularidades ;0;1;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Outras irregularidades relacionadas a cartões de crédito;0;1;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Outros assuntos não regulados relacionados a cartão de crédito;0;0;21;21;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Recusa de produtos ou serviços;0;0;3;3;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Renegociação de dívida (exceto cartão de crédito);0;0;8;8;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;10;10;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;0;3;0;3;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Restrições cadastrais;0;0;8;8;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO DIGIO S.A.;Terminais eletrônicos, internet e aplicativos;0;0;4;4;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S.A.;Cancelamento de contrato a pedido do cliente não atendido;2;0;0;2;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S.A.;Cartões de débito;0;0;2;2;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S.A.;Cobrança irregular de tarifa relacionada a conta ou serviços acessórios à conta;1;2;0;3;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S.A.;Cobranças diversas;0;0;2;2;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S.A.;Concessão de crédito (exceto consignado) sem a formalização do título adequado;1;0;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S.A.;Descumprimento de ordem judicial;0;0;1;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S.A.;Débito em conta de depósito não autorizado pelo cliente;2;0;0;2;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S.A.;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;2;0;2;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S.A.;Insatisfação com o atendimento prestado por agências;0;0;1;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S.A.;Irregularidades envolvendo a abertura de conta-salário;0;1;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S.A.;Irregularidades no processo de encerramento de conta de depósitos à vista;0;1;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S.A.;Irregularidades relacionadas a registros no Cadastro de Emitentes de Cheques sem Fundos (CCF);0;1;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S.A.;Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito;1;0;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S.A.;Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, conta e operação de crédito;0;1;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S.A.;Irregularidades relativas a crédito rotativo de cartão de crédito e inadimplência do cartão de crédito;0;1;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em ATM;0;1;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;0;2;0;2;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM e credenciadora;1;0;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S.A.;Oferta ou prestação de informação sobre a conta ou serviços acessórios de forma inadequada ;1;0;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S.A.;Oferta ou prestação de informação sobre crédito consignado de forma inadequada;0;1;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S.A.;Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado;0;1;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S.A.;Oferta ou prestação de informação sobre produtos e serviços de forma inadequada, exceto as relacionadas a cartão de crédito, conta e serviços acessórios, credenciadora de cartão e operação de crédito;0;2;0;2;
